,OPC,FA,GGBFS,SF,MK,BA,CKD,NP,POFA,RHA,VA,Zeolite,Pumice,Coarse aggregate,Fine aggregate,Water,Superplasticizer,water -eff,w/b (eff),w/b (total),b/CA,b/FA,Slump flow (mm),SiO2,Al2O3,Fe2O3,CaO,MgO,Na2O,K2O,SO3,TiO2,P2O5,Specific surface area (m2/kg),Al2O3_BA,Al2O3_CKD,Al2O3_FA,Al2O3_GGBFS,Al2O3_MK,Al2O3_NP,Al2O3_OPC,Al2O3_POFA,Al2O3_Pumice,Al2O3_RHA,Al2O3_SF,Al2O3_VA,Al2O3_Zeolite,CaO_BA,CaO_CKD,CaO_FA,CaO_GGBFS,CaO_MK,CaO_NP,CaO_OPC,CaO_POFA,CaO_Pumice,CaO_RHA,CaO_SF,CaO_VA,CaO_Zeolite,Fe2O3_BA,Fe2O3_CKD,Fe2O3_FA,Fe2O3_GGBFS,Fe2O3_MK,Fe2O3_NP,Fe2O3_OPC,Fe2O3_POFA,Fe2O3_Pumice,Fe2O3_RHA,Fe2O3_SF,Fe2O3_VA,Fe2O3_Zeolite,K2O_BA,K2O_CKD,K2O_FA,K2O_GGBFS,K2O_MK,K2O_NP,K2O_OPC,K2O_POFA,K2O_RHA,K2O_SF,K2O_VA,MgO_BA,MgO_CKD,MgO_FA,MgO_GGBFS,MgO_MK,MgO_NP,MgO_OPC,MgO_POFA,MgO_Pumice,MgO_RHA,MgO_SF,MgO_VA,MgO_Zeolite,Na2O_BA,Na2O_CKD,Na2O_FA,Na2O_GGBFS,Na2O_MK,Na2O_NP,Na2O_OPC,Na2O_POFA,Na2O_RHA,Na2O_SF,Na2O_VA,P2O5_GGBFS,P2O5_OPC,P2O5_POFA,SO3_BA,SO3_CKD,SO3_FA,SO3_GGBFS,SO3_MK,SO3_NP,SO3_OPC,SO3_POFA,SO3_RHA,SO3_SF,SO3_VA,SiO2_BA,SiO2_CKD,SiO2_FA,SiO2_GGBFS,SiO2_MK,SiO2_NP,SiO2_OPC,SiO2_POFA,SiO2_Pumice,SiO2_RHA,SiO2_SF,SiO2_VA,SiO2_Zeolite,Specific surface area (m2/kg)_BA,Specific surface area (m2/kg)_FA,Specific surface area (m2/kg)_GGBFS,Specific surface area (m2/kg)_MK,Specific surface area (m2/kg)_NP,Specific surface area (m2/kg)_OPC,Specific surface area (m2/kg)_POFA,Specific surface area (m2/kg)_Pumice,Specific surface area (m2/kg)_RHA,Specific surface area (m2/kg)_SF,Specific surface area (m2/kg)_VA,Specific surface area (m2/kg)_Zeolite,TiO2_FA,TiO2_GGBFS,TiO2_MK,TiO2_OPC,TiO2_POFA,TiO2_SF,28-d
759,335,0,0,0,0,0,0,0,0,0,0,0,0,775,850,188,3.5,190.275,0.56119403,0.567985075,0.432258065,0.394117647,720,6901,1628.1,1128.95,21292.6,730.3,110.55,180.9,770.5,0,0,123453.9423,0,0,0,0,0,0,1628.1,0,0,0,0,0,0,0,0,0,0,0,0,21292.6,0,0,0,0,0,0,0,0,0,0,0,0,1128.95,0,0,0,0,0,0,0,0,0,0,0,0,180.9,0,0,0,0,0,0,0,0,0,0,730.3,0,0,0,0,0,0,0,0,0,0,0,0,110.55,0,0,0,0,0,0,0,0,0,0,0,0,0,770.5,0,0,0,0,0,0,0,0,0,0,6901,0,0,0,0,0,0,0,0,0,0,0,123453.9423,0,0,0,0,0,0,0,0,0,0,0,0,36.08
760,342,0,0,0,0,0,0,0,0,18,0,0,0,775,850,180,4.9,183.185,0.5,0.508847222,0.464516129,0.423529412,720,8630.46,1686.42,1156.5,21756.24,758.88,133.56,221.04,795.42,0,0,139844.0769,0,0,0,0,0,0,1662.12,0,0,24.3,0,0,0,0,0,0,0,0,0,21737.52,0,0,18.72,0,0,0,0,0,0,0,0,0,1152.54,0,0,3.96,0,0,0,0,0,0,0,0,0,184.68,0,36.36,0,0,0,0,0,0,0,0,745.56,0,0,13.32,0,0,0,0,0,0,0,0,0,112.86,0,20.7,0,0,0,0,0,0,0,0,0,0,0,786.6,0,8.82,0,0,0,0,0,0,0,0,7045.2,0,0,1585.26,0,0,0,0,0,0,0,0,126033.5769,0,0,13810.5,0,0,0,0,0,0,0,0,0,46.16
761,346.5,0,0,0,0,0,0,0,0,38.5,0,0,0,775,850,170,7.3,174.745,0.441558442,0.453883117,0.496774194,0.452941176,700,10528.595,1735.965,1176.175,22063.58,783.86,158.62,264.88,815.815,0,0,157231.0385,0,0,0,0,0,0,1683.99,0,0,51.975,0,0,0,0,0,0,0,0,0,22023.54,0,0,40.04,0,0,0,0,0,0,0,0,0,1167.705,0,0,8.47,0,0,0,0,0,0,0,0,0,187.11,0,77.77,0,0,0,0,0,0,0,0,755.37,0,0,28.49,0,0,0,0,0,0,0,0,0,114.345,0,44.275,0,0,0,0,0,0,0,0,0,0,0,796.95,0,18.865,0,0,0,0,0,0,0,0,7137.9,0,0,3390.695,0,0,0,0,0,0,0,0,127691.9135,0,0,29539.125,0,0,0,0,0,0,0,0,0,50.72
762,360,0,0,0,0,0,0,0,0,0,0,0,0,775,850,180,4.5,182.925,0.5,0.508125,0.464516129,0.423529412,740,7416,1749.6,1213.2,22881.6,784.8,118.8,194.4,828,0,0,132666.9231,0,0,0,0,0,0,1749.6,0,0,0,0,0,0,0,0,0,0,0,0,22881.6,0,0,0,0,0,0,0,0,0,0,0,0,1213.2,0,0,0,0,0,0,0,0,0,0,0,0,194.4,0,0,0,0,0,0,0,0,0,0,784.8,0,0,0,0,0,0,0,0,0,0,0,0,118.8,0,0,0,0,0,0,0,0,0,0,0,0,0,828,0,0,0,0,0,0,0,0,0,0,7416,0,0,0,0,0,0,0,0,0,0,0,132666.9231,0,0,0,0,0,0,0,0,0,0,0,0,42.72
763,374.4,0,0,0,0,0,0,0,0,41.6,0,0,0,775,850,158,9.8,164.37,0.379807692,0.395120192,0.536774194,0.489411765,690,11376.352,1875.744,1270.88,23840.128,846.976,171.392,286.208,881.504,0,0,169891.2,0,0,0,0,0,0,1819.584,0,0,56.16,0,0,0,0,0,0,0,0,0,23796.864,0,0,43.264,0,0,0,0,0,0,0,0,0,1261.728,0,0,9.152,0,0,0,0,0,0,0,0,0,202.176,0,84.032,0,0,0,0,0,0,0,0,816.192,0,0,30.784,0,0,0,0,0,0,0,0,0,123.552,0,47.84,0,0,0,0,0,0,0,0,0,0,0,861.12,0,20.384,0,0,0,0,0,0,0,0,7712.64,0,0,3663.712,0,0,0,0,0,0,0,0,137973.6,0,0,31917.6,0,0,0,0,0,0,0,0,0,51.6
764,385,0,0,0,0,0,0,0,0,0,0,0,0,775,850,170,6.1,173.965,0.441558442,0.451857143,0.496774194,0.452941176,750,7931,1871.1,1297.45,24470.6,839.3,127.05,207.9,885.5,0,0,141879.9038,0,0,0,0,0,0,1871.1,0,0,0,0,0,0,0,0,0,0,0,0,24470.6,0,0,0,0,0,0,0,0,0,0,0,0,1297.45,0,0,0,0,0,0,0,0,0,0,0,0,207.9,0,0,0,0,0,0,0,0,0,0,839.3,0,0,0,0,0,0,0,0,0,0,0,0,127.05,0,0,0,0,0,0,0,0,0,0,0,0,0,885.5,0,0,0,0,0,0,0,0,0,0,7931,0,0,0,0,0,0,0,0,0,0,0,141879.9038,0,0,0,0,0,0,0,0,0,0,0,0,45.68
765,416,0,0,0,0,0,0,0,0,0,0,0,0,775,850,158,8.1,163.265,0.379807692,0.392463942,0.536774194,0.489411765,730,8569.6,2021.76,1401.92,26440.96,906.88,137.28,224.64,956.8,0,0,153304,0,0,0,0,0,0,2021.76,0,0,0,0,0,0,0,0,0,0,0,0,26440.96,0,0,0,0,0,0,0,0,0,0,0,0,1401.92,0,0,0,0,0,0,0,0,0,0,0,0,224.64,0,0,0,0,0,0,0,0,0,0,906.88,0,0,0,0,0,0,0,0,0,0,0,0,137.28,0,0,0,0,0,0,0,0,0,0,0,0,0,956.8,0,0,0,0,0,0,0,0,0,0,8569.6,0,0,0,0,0,0,0,0,0,0,0,153304,0,0,0,0,0,0,0,0,0,0,0,0,49.36
766,250,0,0,250,0,0,0,0,0,0,0,0,0,600,900,175,10,181.5,0.35,0.363,0.833333333,0.555555556,675,29275,1312.5,225,15715,627.5,0,0,0,0,0,3049879.808,0,0,0,0,0,0,1212.5,0,0,0,100,0,0,0,0,0,0,0,0,15640,0,0,0,75,0,0,0,0,0,0,0,0,150,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,24275,0,0,0,0,0,0,0,92129.80769,0,0,0,2957750,0,0,0,0,0,0,0,0,25.24
767,250,0,250,0,0,0,0,0,0,0,0,0,0,600,900,175,10,181.5,0.35,0.363,0.833333333,0.555555556,690,8625,1712.5,6650,27140,3375,0,0,0,0,0,198911.0577,0,0,0,500,0,0,1212.5,0,0,0,0,0,0,0,0,0,11500,0,0,15640,0,0,0,0,0,0,0,0,0,6500,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2750,0,0,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3625,0,0,5000,0,0,0,0,0,0,0,0,106781.25,0,0,92129.80769,0,0,0,0,0,0,0,0,0,0,0,0,28.112
768,250,250,0,0,0,0,0,0,0,0,0,0,0,600,900,175,10.5,181.825,0.35,0.36365,0.833333333,0.555555556,680,15000,7712.5,1650,19390,1625,0,0,0,0,0,180775.641,0,0,6500,0,0,0,1212.5,0,0,0,0,0,0,0,0,3750,0,0,0,15640,0,0,0,0,0,0,0,0,1500,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,5000,0,0,0,0,0,0,0,88645.83333,0,0,0,92129.80769,0,0,0,0,0,0,0,0,0,0,0,0,33.136
769,300,0,0,200,0,0,0,0,0,0,0,0,0,600,900,175,10.85,182.0525,0.35,0.364105,0.833333333,0.555555556,660,25420,1535,240,18828,752,0,0,0,0,0,2476755.769,0,0,0,0,0,0,1455,0,0,0,80,0,0,0,0,0,0,0,0,18768,0,0,0,60,0,0,0,0,0,0,0,0,180,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,19420,0,0,0,0,0,0,0,110555.7692,0,0,0,2366200,0,0,0,0,0,0,0,0,25.44
770,300,0,200,0,0,0,0,0,0,0,0,0,0,600,900,175,10.35,181.7275,0.35,0.363455,0.833333333,0.555555556,685,8900,1855,5380,27968,2950,0,0,0,0,0,195980.7692,0,0,0,400,0,0,1455,0,0,0,0,0,0,0,0,0,9200,0,0,18768,0,0,0,0,0,0,0,0,0,5200,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2900,0,0,6000,0,0,0,0,0,0,0,0,85425,0,0,110555.7692,0,0,0,0,0,0,0,0,0,0,0,0,33.784
771,300,200,0,0,0,0,0,0,0,0,0,0,0,600,900,175,10.75,181.9875,0.35,0.363975,0.833333333,0.555555556,675,14000,6655,1380,21768,1550,0,0,0,0,0,181472.4359,0,0,5200,0,0,0,1455,0,0,0,0,0,0,0,0,3000,0,0,0,18768,0,0,0,0,0,0,0,0,1200,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0,0,6000,0,0,0,0,0,0,0,70916.66667,0,0,0,110555.7692,0,0,0,0,0,0,0,0,0,0,0,0,31.304
772,350,0,0,150,0,0,0,0,0,0,0,0,0,600,900,175,11,182.15,0.35,0.3643,0.833333333,0.555555556,650,21565,1757.5,255,21941,876.5,0,0,0,0,0,1903631.731,0,0,0,0,0,0,1697.5,0,0,0,60,0,0,0,0,0,0,0,0,21896,0,0,0,45,0,0,0,0,0,0,0,0,210,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,0,0,14565,0,0,0,0,0,0,0,128981.7308,0,0,0,1774650,0,0,0,0,0,0,0,0,25.952
773,350,0,150,0,0,0,0,0,0,0,0,0,0,600,900,175,10.5,181.825,0.35,0.36365,0.833333333,0.555555556,680,9175,1997.5,4110,28796,2525,0,0,0,0,0,193050.4808,0,0,0,300,0,0,1697.5,0,0,0,0,0,0,0,0,0,6900,0,0,21896,0,0,0,0,0,0,0,0,0,3900,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1650,0,0,875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2175,0,0,7000,0,0,0,0,0,0,0,0,64068.75,0,0,128981.7308,0,0,0,0,0,0,0,0,0,0,0,0,39.104
774,350,150,0,0,0,0,0,0,0,0,0,0,0,600,900,175,11,182.15,0.35,0.3643,0.833333333,0.555555556,660,13000,5597.5,1110,24146,1475,0,0,0,0,0,182169.2308,0,0,3900,0,0,0,1697.5,0,0,0,0,0,0,0,0,2250,0,0,0,21896,0,0,0,0,0,0,0,0,900,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,7000,0,0,0,0,0,0,0,53187.5,0,0,0,128981.7308,0,0,0,0,0,0,0,0,0,0,0,0,29.744
775,245,0,0,0,0,0,0,105,0,0,0,0,0,541,1147.5,157.5,10.78,165.2616,0.45,0.472176,0.646950092,0.305010893,715,12441.8,2372.65,815.15,15361.5,1086.4,243.6,315.7,588.56,0,0,116970,0,0,0,0,0,1434.3,938.35,0,0,0,0,0,0,0,0,0,0,0,176.4,15185.1,0,0,0,0,0,0,0,0,0,0,0,151.2,663.95,0,0,0,0,0,0,0,0,0,0,0,149.1,166.6,0,0,0,0,0,0,0,0,0,126,960.4,0,0,0,0,0,0,0,0,0,0,0,214.2,29.4,0,0,0,0,0,0,0,0,0,0,0,0,52.5,536.06,0,0,0,0,0,0,0,0,0,7117.95,5323.85,0,0,0,0,0,0,0,0,0,0,42000,74970,0,0,0,0,0,0,0,0,0,0,0,0,25.7
776,262.5,0,0,0,0,0,0,87.5,0,0,0,0,0,543,1151.5,157.5,10.01,164.7072,0.45,0.470592,0.644567219,0.303951368,685,11635.75,2200.625,837.375,16416.75,1134,210,302.75,618.1,0,0,115325,0,0,0,0,0,1195.25,1005.375,0,0,0,0,0,0,0,0,0,0,0,147,16269.75,0,0,0,0,0,0,0,0,0,0,0,126,711.375,0,0,0,0,0,0,0,0,0,0,0,124.25,178.5,0,0,0,0,0,0,0,0,0,105,1029,0,0,0,0,0,0,0,0,0,0,0,178.5,31.5,0,0,0,0,0,0,0,0,0,0,0,0,43.75,574.35,0,0,0,0,0,0,0,0,0,5931.625,5704.125,0,0,0,0,0,0,0,0,0,0,35000,80325,0,0,0,0,0,0,0,0,0,0,0,0,28.78784
777,280,0,0,0,0,0,0,70,0,0,0,0,0,544.5,1155.5,157.5,9.555,164.3796,0.45,0.469656,0.642791552,0.302899178,705,10829.7,2028.6,859.6,17472,1181.6,176.4,289.8,647.64,0,0,113680,0,0,0,0,0,956.2,1072.4,0,0,0,0,0,0,0,0,0,0,0,117.6,17354.4,0,0,0,0,0,0,0,0,0,0,0,100.8,758.8,0,0,0,0,0,0,0,0,0,0,0,99.4,190.4,0,0,0,0,0,0,0,0,0,84,1097.6,0,0,0,0,0,0,0,0,0,0,0,142.8,33.6,0,0,0,0,0,0,0,0,0,0,0,0,35,612.64,0,0,0,0,0,0,0,0,0,4745.3,6084.4,0,0,0,0,0,0,0,0,0,0,28000,85680,0,0,0,0,0,0,0,0,0,0,0,0,29.45528
778,297.5,0,0,0,0,0,0,52.5,0,0,0,0,0,546.5,1159.5,157.5,9.1,164.052,0.45,0.46872,0.640439158,0.301854248,710,10023.65,1856.575,881.825,18527.25,1229.2,142.8,276.85,677.18,0,0,112035,0,0,0,0,0,717.15,1139.425,0,0,0,0,0,0,0,0,0,0,0,88.2,18439.05,0,0,0,0,0,0,0,0,0,0,0,75.6,806.225,0,0,0,0,0,0,0,0,0,0,0,74.55,202.3,0,0,0,0,0,0,0,0,0,63,1166.2,0,0,0,0,0,0,0,0,0,0,0,107.1,35.7,0,0,0,0,0,0,0,0,0,0,0,0,26.25,650.93,0,0,0,0,0,0,0,0,0,3558.975,6464.675,0,0,0,0,0,0,0,0,0,0,21000,91035,0,0,0,0,0,0,0,0,0,0,0,0,30.68536
779,315,0,0,0,0,0,0,35,0,0,0,0,0,548.5,1163,157.5,8.715,163.7748,0.45,0.467928,0.63810392,0.30094583,705,9217.6,1684.55,904.05,19582.5,1276.8,109.2,263.9,706.72,0,0,110390,0,0,0,0,0,478.1,1206.45,0,0,0,0,0,0,0,0,0,0,0,58.8,19523.7,0,0,0,0,0,0,0,0,0,0,0,50.4,853.65,0,0,0,0,0,0,0,0,0,0,0,49.7,214.2,0,0,0,0,0,0,0,0,0,42,1234.8,0,0,0,0,0,0,0,0,0,0,0,71.4,37.8,0,0,0,0,0,0,0,0,0,0,0,0,17.5,689.22,0,0,0,0,0,0,0,0,0,2372.65,6844.95,0,0,0,0,0,0,0,0,0,0,14000,96390,0,0,0,0,0,0,0,0,0,0,0,0,30.79816
780,350,0,0,0,0,0,0,0,0,0,0,0,0,552,1171,157.5,6.65,162.288,0.45,0.46368,0.634057971,0.298889838,555,7605.5,1340.5,948.5,21693,1372,42,238,765.8,0,0,107100,0,0,0,0,0,0,1340.5,0,0,0,0,0,0,0,0,0,0,0,0,21693,0,0,0,0,0,0,0,0,0,0,0,0,948.5,0,0,0,0,0,0,0,0,0,0,0,0,238,0,0,0,0,0,0,0,0,0,0,1372,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,765.8,0,0,0,0,0,0,0,0,0,0,7605.5,0,0,0,0,0,0,0,0,0,0,0,107100,0,0,0,0,0,0,0,0,0,0,0,0,26.62936
781,384,0,0,0,0,0,0,0,96,0,0,0,0,758,925,168,8.64,173.616,0.35,0.3617,0.633245383,0.518918919,660,12918.72,1901.76,2324.16,26449.92,978.24,28.8,941.76,1674.24,0,0,201583.3846,0,0,0,0,0,0,1543.68,358.08,0,0,0,0,0,0,0,0,0,0,0,25893.12,556.8,0,0,0,0,0,0,0,0,0,0,0,1716.48,607.68,0,0,0,0,0,0,0,0,0,0,0,149.76,792,0,0,0,0,0,0,0,0,0,510.72,467.52,0,0,0,0,0,0,0,0,0,0,0,11.52,17.28,0,0,0,0,0,0,0,0,0,0,0,0,1605.12,69.12,0,0,0,0,0,0,0,0,0,6758.4,6160.32,0,0,0,0,0,0,0,0,0,0,141511.3846,60072,0,0,0,0,0,0,0,0,0,0,0,48.6584
782,408,0,0,0,0,0,0,0,72,0,0,0,0,758,925,168,7.2,172.68,0.35,0.35975,0.633245383,0.518918919,680,11801.04,1908.72,2279.52,27929.04,893.28,25.2,753.12,1757.28,0,0,195409.8462,0,0,0,0,0,0,1640.16,268.56,0,0,0,0,0,0,0,0,0,0,0,27511.44,417.6,0,0,0,0,0,0,0,0,0,0,0,1823.76,455.76,0,0,0,0,0,0,0,0,0,0,0,159.12,594,0,0,0,0,0,0,0,0,0,542.64,350.64,0,0,0,0,0,0,0,0,0,0,0,12.24,12.96,0,0,0,0,0,0,0,0,0,0,0,0,1705.44,51.84,0,0,0,0,0,0,0,0,0,7180.8,4620.24,0,0,0,0,0,0,0,0,0,0,150355.8462,45054,0,0,0,0,0,0,0,0,0,0,0,50.00048
783,432,0,0,0,0,0,0,0,48,0,0,0,0,758,925,168,6.72,172.368,0.35,0.3591,0.633245383,0.518918919,690,10683.36,1915.68,2234.88,29408.16,808.32,21.6,564.48,1840.32,0,0,189236.3077,0,0,0,0,0,0,1736.64,179.04,0,0,0,0,0,0,0,0,0,0,0,29129.76,278.4,0,0,0,0,0,0,0,0,0,0,0,1931.04,303.84,0,0,0,0,0,0,0,0,0,0,0,168.48,396,0,0,0,0,0,0,0,0,0,574.56,233.76,0,0,0,0,0,0,0,0,0,0,0,12.96,8.64,0,0,0,0,0,0,0,0,0,0,0,0,1805.76,34.56,0,0,0,0,0,0,0,0,0,7603.2,3080.16,0,0,0,0,0,0,0,0,0,0,159200.3077,30036,0,0,0,0,0,0,0,0,0,0,0,55.5268
784,480,0,0,0,0,0,0,0,0,0,0,0,0,758,925,168,6.24,172.056,0.35,0.35845,0.633245383,0.518918919,700,8448,1929.6,2145.6,32366.4,638.4,14.4,187.2,2006.4,0,0,176889.2308,0,0,0,0,0,0,1929.6,0,0,0,0,0,0,0,0,0,0,0,0,32366.4,0,0,0,0,0,0,0,0,0,0,0,0,2145.6,0,0,0,0,0,0,0,0,0,0,0,0,187.2,0,0,0,0,0,0,0,0,0,0,638.4,0,0,0,0,0,0,0,0,0,0,0,0,14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,2006.4,0,0,0,0,0,0,0,0,0,0,8448,0,0,0,0,0,0,0,0,0,0,0,176889.2308,0,0,0,0,0,0,0,0,0,0,0,0,53.55312
785,400,0,0,0,0,0,0,0,0,0,0,0,0,801,801,180,7.95,185.1675,0.45,0.46291875,0.49937578,0.49937578,748.553,8400,2440,1200,24600,840,0,120,1000,0,0,142000,0,0,0,0,0,0,2440,0,0,0,0,0,0,0,0,0,0,0,0,24600,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,8400,0,0,0,0,0,0,0,0,0,0,0,142000,0,0,0,0,0,0,0,0,0,0,0,0,43.3956
786,400,0,0,0,0,0,0,0,0,0,0,0,0,801,801,180,8.1,185.265,0.45,0.4631625,0.49937578,0.49937578,750,8400,2440,1200,24600,840,0,120,1000,0,0,142000,0,0,0,0,0,0,2440,0,0,0,0,0,0,0,0,0,0,0,0,24600,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,8400,0,0,0,0,0,0,0,0,0,0,0,142000,0,0,0,0,0,0,0,0,0,0,0,0,41.2
787,400,0,0,0,0,0,0,0,0,0,0,0,0,805,805,180,7.95,185.1675,0.45,0.46291875,0.49689441,0.49689441,726.688,8400,2440,1200,24600,840,0,120,1000,0,0,142000,0,0,0,0,0,0,2440,0,0,0,0,0,0,0,0,0,0,0,0,24600,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,8400,0,0,0,0,0,0,0,0,0,0,0,142000,0,0,0,0,0,0,0,0,0,0,0,0,47.30088
788,400,0,0,0,0,0,0,0,0,0,0,0,0,805,805,180,8.3,185.395,0.45,0.4634875,0.49689441,0.49689441,740,8400,2440,1200,24600,840,0,120,1000,0,0,142000,0,0,0,0,0,0,2440,0,0,0,0,0,0,0,0,0,0,0,0,24600,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,8400,0,0,0,0,0,0,0,0,0,0,0,142000,0,0,0,0,0,0,0,0,0,0,0,0,44.08
789,400,0,0,0,0,0,0,0,0,0,0,0,0,806,806,180,7.95,185.1675,0.45,0.46291875,0.496277916,0.496277916,612.219,8400,2440,1200,24600,840,0,120,1000,0,0,142000,0,0,0,0,0,0,2440,0,0,0,0,0,0,0,0,0,0,0,0,24600,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,8400,0,0,0,0,0,0,0,0,0,0,0,142000,0,0,0,0,0,0,0,0,0,0,0,0,34.74656
790,400,0,0,0,0,0,0,0,0,0,0,0,0,806,806,180,8.6,185.59,0.45,0.463975,0.496277916,0.496277916,660,8400,2440,1200,24600,840,0,120,1000,0,0,142000,0,0,0,0,0,0,2440,0,0,0,0,0,0,0,0,0,0,0,0,24600,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,8400,0,0,0,0,0,0,0,0,0,0,0,142000,0,0,0,0,0,0,0,0,0,0,0,0,31.2
791,400,0,0,0,0,0,0,0,0,0,0,0,0,821,821,180,7.95,185.1675,0.45,0.46291875,0.487210719,0.487210719,733.119,8400,2440,1200,24600,840,0,120,1000,0,0,142000,0,0,0,0,0,0,2440,0,0,0,0,0,0,0,0,0,0,0,0,24600,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,8400,0,0,0,0,0,0,0,0,0,0,0,142000,0,0,0,0,0,0,0,0,0,0,0,0,38.06792
792,400,0,0,0,0,0,0,0,0,0,0,0,0,824,824,180,7.95,185.1675,0.45,0.46291875,0.485436893,0.485436893,632.797,8400,2440,1200,24600,840,0,120,1000,0,0,142000,0,0,0,0,0,0,2440,0,0,0,0,0,0,0,0,0,0,0,0,24600,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,8400,0,0,0,0,0,0,0,0,0,0,0,142000,0,0,0,0,0,0,0,0,0,0,0,0,32.45328
